measure,pack,id,samp_date,spectrum,meas date,YB,YH,YC,ok,habitat,sex,age,nest
2,1,PB165,27.05.14,GT_AMAR_0146,28.03.21,15.26987088,493,0.404332312,1,Forest,1,2K,V50
2,1,PB165,27.05.14,GT_AMAR_0147,28.03.21,15.03536334,493,0.461161539,1,Forest,1,2K,V50
2,2,PB165,27.05.14,GT_AMAR_0148,28.03.21,13.90502816,493,0.452732528,1,Forest,1,2K,V50
2,2,PB165,27.05.14,GT_AMAR_0149,28.03.21,14.83114968,498,0.420271803,1,Forest,1,2K,V50
2,2,PB165,27.05.14,GT_AMAR_0150,28.03.21,15.37173784,493,0.477238708,1,Forest,1,2K,V50
2,1,PB159,27.05.14,GT_AMAR_0157,28.03.21,10.86476257,493,0.569455653,1,Forest,1,2K,V113
2,1,PB159,27.05.14,GT_AMAR_0158,28.03.21,9.996637275,647,0.500141633,1,Forest,1,2K,V113
2,1,PB159,27.05.14,GT_AMAR_0159,28.03.21,10.77257744,493,0.672240584,1,Forest,1,2K,V113
2,2,PB159,27.05.14,GT_AMAR_0160,28.03.21,11.83294509,493,0.555408457,1,Forest,1,2K,V113
2,2,PB159,27.05.14,GT_AMAR_0161,28.03.21,11.18212105,493,0.512396726,1,Forest,1,2K,V113
2,2,PB159,27.05.14,GT_AMAR_0162,28.03.21,12.0951731,498,0.66116451,1,Forest,1,2K,V113
2,1,PB184,28.05.14,GT_AMAR_0163,28.03.21,11.87322447,493,0.63683545,1,Urban,2,3K+,P96
2,1,PB184,28.05.14,GT_AMAR_0164,28.03.21,11.60098369,498,0.731007997,1,Urban,2,3K+,P96
2,1,PB184,28.05.14,GT_AMAR_0165,28.03.21,10.48366764,493,0.779516094,1,Urban,2,3K+,P96
2,2,PB184,28.05.14,GT_AMAR_0166,28.03.21,11.60558294,493,0.606291266,1,Urban,2,3K+,P96
2,2,PB184,28.05.14,GT_AMAR_0167,28.03.21,11.50731602,493,0.580665005,1,Urban,2,3K+,P96
2,2,PB184,28.05.14,GT_AMAR_0168,28.03.21,10.53607937,493,0.578711167,1,Urban,2,3K+,P96
2,1,PB306,01.06.14,GT_AMAR_0169,28.03.21,12.76101865,493,0.653157541,1,Urban,1,3K+,P129
2,1,PB306,01.06.14,GT_AMAR_0170,28.03.21,15.45136826,498,0.889028534,1,Urban,1,3K+,P129
2,1,PB306,01.06.14,GT_AMAR_0171,28.03.21,14.3041339,498,0.883562589,1,Urban,1,3K+,P129
2,2,PB306,01.06.14,GT_AMAR_0172,28.03.21,14.55109447,498,0.753656052,1,Urban,1,3K+,P129
2,2,PB306,01.06.14,GT_AMAR_0173,28.03.21,14.17115158,498,0.764854637,1,Urban,1,3K+,P129
2,2,PB306,01.06.14,GT_AMAR_0174,28.03.21,14.39786891,498,0.881199817,1,Urban,1,3K+,P129
2,1,PB304,01.06.14,GT_AMAR_0175,28.03.21,9.088443569,498,0.756237226,1,Urban,2,2K,S124
2,1,PB304,01.06.14,GT_AMAR_0176,28.03.21,8.685971379,498,0.778907534,1,Urban,2,2K,S124
2,1,PB304,01.06.14,GT_AMAR_0177,28.03.21,8.961281907,493,0.735329197,1,Urban,2,2K,S124
2,2,PB304,01.06.14,GT_AMAR_0178,28.03.21,10.16678007,493,0.531894528,1,Urban,2,2K,S124
2,2,PB304,01.06.14,GT_AMAR_0179,28.03.21,9.362806952,493,0.480466873,1,Urban,2,2K,S124
2,2,PB304,01.06.14,GT_AMAR_0180,28.03.21,9.245620917,498,0.747877206,1,Urban,2,2K,S124
2,1,PB303,01.06.14,GT_AMAR_0181,28.03.21,12.64962396,498,0.423606467,1,Urban,1,2K,S124
2,1,PB303,01.06.14,GT_AMAR_0182,28.03.21,11.78680998,498,0.456366233,1,Urban,1,2K,S124
2,1,PB303,01.06.14,GT_AMAR_0183,28.03.21,11.62689388,493,0.462698481,1,Urban,1,2K,S124
2,2,PB303,01.06.14,GT_AMAR_0184,28.03.21,11.38213226,493,0.465364706,1,Urban,1,2K,S124
2,2,PB303,01.06.14,GT_AMAR_0185,28.03.21,11.70028366,498,0.514713425,1,Urban,1,2K,S124
2,2,PB303,01.06.14,GT_AMAR_0186,28.03.21,13.41327486,498,0.413844818,1,Urban,1,2K,S124
1,1,PB203,28.05.14,GT_AMAR_0187,28.03.21,9.671454586,493,0.722434186,1,Forest,1,2K,V306
1,1,PB203,28.05.14,GT_AMAR_0188,28.03.21,9.736921937,498,0.755726252,1,Forest,1,2K,V306
1,1,PB203,28.05.14,GT_AMAR_0189,28.03.21,9.929673099,498,0.684817061,1,Forest,1,2K,V306
1,2,PB203,28.05.14,GT_AMAR_0190,28.03.21,10.55208437,498,0.655977396,1,Forest,1,2K,V306
1,2,PB203,28.05.14,GT_AMAR_0191,28.03.21,11.95669762,498,0.701461753,1,Forest,1,2K,V306
1,2,PB203,28.05.14,GT_AMAR_0192,28.03.21,11.61426064,498,0.750534234,1,Forest,1,2K,V306
2,1,PB210,29.05.14,GT_AMAR_0193,28.03.21,8.352354904,498,0.575087212,1,Forest,1,2K,V395
2,1,PB210,29.05.14,GT_AMAR_0194,28.03.21,9.179844365,493,0.560707529,1,Forest,1,2K,V395
2,1,PB210,29.05.14,GT_AMAR_0195,28.03.21,8.997557761,493,0.764693438,1,Forest,1,2K,V395
2,2,PB210,29.05.14,GT_AMAR_0196,28.03.21,10.39442963,493,0.669325158,1,Forest,1,2K,V395
2,2,PB210,29.05.14,GT_AMAR_0197,28.03.21,8.553841749,493,0.587473071,1,Forest,1,2K,V395
2,2,PB210,29.05.14,GT_AMAR_0198,28.03.21,9.023616925,493,0.680079266,1,Forest,1,2K,V395
2,1,PB207,29.05.14,GT_AMAR_0199,28.03.21,11.97582899,498,0.658794728,1,Forest,2,2K,V335
2,1,PB207,29.05.14,GT_AMAR_0200,28.03.21,9.67991152,493,0.70014513,1,Forest,2,2K,V335
2,1,PB207,29.05.14,GT_AMAR_0201,28.03.21,10.93661904,498,0.70358286,1,Forest,2,2K,V335
2,2,PB207,29.05.14,GT_AMAR_0202,28.03.21,11.63660133,498,0.651206204,1,Forest,2,2K,V335
2,2,PB207,29.05.14,GT_AMAR_0203,28.03.21,11.22060318,498,0.658546075,1,Forest,2,2K,V335
2,2,PB207,29.05.14,GT_AMAR_0204,28.03.21,10.00954727,493,0.723944185,1,Forest,2,2K,V335
2,1,PB301,01.06.14,GT_AMAR_0205,28.03.21,12.74630609,493,0.758487337,1,Urban,1,3K+,S90
2,1,PB301,01.06.14,GT_AMAR_0206,28.03.21,13.99981164,498,0.711469595,1,Urban,1,3K+,S90
2,1,PB301,01.06.14,GT_AMAR_0207,28.03.21,14.45786797,498,0.753293747,1,Urban,1,3K+,S90
2,2,PB301,01.06.14,GT_AMAR_0208,28.03.21,12.93465973,498,0.578237065,1,Urban,1,3K+,S90
2,2,PB301,01.06.14,GT_AMAR_0209,28.03.21,12.99448235,493,0.483829623,1,Urban,1,3K+,S90
2,2,PB301,01.06.14,GT_AMAR_0210,28.03.21,12.59831949,498,0.569794498,1,Urban,1,3K+,S90
2,1,PB295,31.05.14,GT_AMAR_0211,28.03.21,11.95757996,498,0.714442457,1,Forest,1,3K+,V177
2,1,PB295,31.05.14,GT_AMAR_0212,28.03.21,12.52834313,498,0.767907172,1,Forest,1,3K+,V177
2,1,PB295,31.05.14,GT_AMAR_0213,28.03.21,10.56081994,493,0.59947852,1,Forest,1,3K+,V177
2,2,PB295,31.05.14,GT_AMAR_0214,28.03.21,11.29843236,498,0.716682998,1,Forest,1,3K+,V177
2,2,PB295,31.05.14,GT_AMAR_0215,28.03.21,11.46561809,498,0.695662306,1,Forest,1,3K+,V177
2,2,PB295,31.05.14,GT_AMAR_0216,28.03.21,10.64350948,493,0.636555886,1,Forest,1,3K+,V177
2,1,PB280,31.05.14,GT_AMAR_0217,28.03.21,12.04383117,498,0.727539856,1,Forest,1,3K+,V124
2,1,PB280,31.05.14,GT_AMAR_0218,28.03.21,9.742470049,493,0.749108124,1,Forest,1,3K+,V124
2,1,PB280,31.05.14,GT_AMAR_0219,28.03.21,10.89841583,498,0.716327231,1,Forest,1,3K+,V124
2,2,PB280,31.05.14,GT_AMAR_0220,28.03.21,10.76844661,498,0.56435554,1,Forest,1,3K+,V124
2,2,PB280,31.05.14,GT_AMAR_0221,28.03.21,12.47445155,493,0.615554934,1,Forest,1,3K+,V124
2,2,PB280,31.05.14,GT_AMAR_0222,28.03.21,12.95106911,498,0.696152714,1,Forest,1,3K+,V124
2,1,PB190,28.05.14,GT_AMAR_0223,28.03.21,9.962747608,493,0.466752578,1,Urban,2,2K,P125
2,1,PB190,28.05.14,GT_AMAR_0224,28.03.21,11.47462002,493,0.514466684,1,Urban,2,2K,P125
2,1,PB190,28.05.14,GT_AMAR_0225,28.03.21,11.95415202,493,0.419021068,1,Urban,2,2K,P125
2,2,PB190,28.05.14,GT_AMAR_0226,28.03.21,10.4621213,493,0.494794453,1,Urban,2,2K,P125
2,2,PB190,28.05.14,GT_AMAR_0227,28.03.21,11.55350248,493,0.452312115,1,Urban,2,2K,P125
2,2,PB190,28.05.14,GT_AMAR_0228,28.03.21,12.46622003,493,0.451198639,1,Urban,2,2K,P125
2,1,PB212,29.05.14,GT_AMAR_0229,28.03.21,12.9567976,498,0.632647364,1,Forest,2,2K,V399
2,1,PB212,29.05.14,GT_AMAR_0230,28.03.21,14.12064746,498,0.717390455,1,Forest,2,2K,V399
2,1,PB212,29.05.14,GT_AMAR_0231,28.03.21,12.76995365,498,0.690988159,1,Forest,2,2K,V399
2,2,PB212,29.05.14,GT_AMAR_0232,28.03.21,13.14413278,493,0.518776186,1,Forest,2,2K,V399
2,2,PB212,29.05.14,GT_AMAR_0233,28.03.21,13.36807662,498,0.41861145,1,Forest,2,2K,V399
2,2,PB212,29.05.14,GT_AMAR_0234,28.03.21,14.26700847,493,0.347880005,1,Forest,2,2K,V399
2,1,PB211,29.05.14,GT_AMAR_0235,28.03.21,14.36453986,498,0.664425263,1,Forest,2,3K+,V395
2,1,PB211,29.05.14,GT_AMAR_0236,28.03.21,11.79442445,498,0.646524151,1,Forest,2,3K+,V395
2,1,PB211,29.05.14,GT_AMAR_0237,28.03.21,12.55014168,498,0.688756121,1,Forest,2,3K+,V395
2,2,PB211,29.05.14,GT_AMAR_0238,28.03.21,12.62868989,498,0.685984076,1,Forest,2,3K+,V395
2,2,PB211,29.05.14,GT_AMAR_0239,28.03.21,13.51876464,498,0.637708262,1,Forest,2,3K+,V395
2,2,PB211,29.05.14,GT_AMAR_0240,28.03.21,13.28338991,498,0.568002279,1,Forest,2,3K+,V395
1,1,PB90,24.05.14,GT_AMAR_0241,04.04.21,12.18939937,493,0.597483185,1,Forest,2,3K+,V198
1,1,PB90,24.05.14,GT_AMAR_0242,04.04.21,13.95946785,498,0.606971557,1,Forest,2,3K+,V198
1,1,PB90,24.05.14,GT_AMAR_0243,04.04.21,12.56865626,498,0.690726028,1,Forest,2,3K+,V198
1,2,PB90,24.05.14,GT_AMAR_0244,04.04.21,11.56125947,493,0.58658471,1,Forest,2,3K+,V198
1,2,PB90,24.05.14,GT_AMAR_0245,04.04.21,12.70340142,493,0.708933243,1,Forest,2,3K+,V198
1,2,PB90,24.05.14,GT_AMAR_0246,04.04.21,12.81883944,498,0.646702994,1,Forest,2,3K+,V198
1,1,PB91,24.05.14,GT_AMAR_0247,04.04.21,11.09613551,493,0.541378054,1,Forest,1,2K,V15
1,1,PB91,24.05.14,GT_AMAR_0248,04.04.21,12.42963678,498,0.575329279,1,Forest,1,2K,V15
1,1,PB91,24.05.14,GT_AMAR_0249,04.04.21,9.769018673,493,0.512313964,1,Forest,1,2K,V15
1,2,PB91,24.05.14,GT_AMAR_0250,04.04.21,10.81468539,493,0.429124013,1,Forest,1,2K,V15
1,2,PB91,24.05.14,GT_AMAR_0251,04.04.21,12.4773736,493,0.477153874,1,Forest,1,2K,V15
1,2,PB91,24.05.14,GT_AMAR_0252,04.04.21,11.25634551,493,0.414653869,1,Forest,1,2K,V15
1,1,PB92,24.05.14,GT_AMAR_0253,04.04.21,11.41066585,493,0.6708551,1,Forest,2,2K,V313
1,1,PB92,24.05.14,GT_AMAR_0254,04.04.21,11.52639965,493,0.563721953,1,Forest,2,2K,V313
1,1,PB92,24.05.14,GT_AMAR_0255,04.04.21,10.46289291,493,0.623130195,1,Forest,2,2K,V313
1,2,PB92,24.05.14,GT_AMAR_0256,04.04.21,10.55771608,493,0.559325336,1,Forest,2,2K,V313
1,2,PB92,24.05.14,GT_AMAR_0257,04.04.21,11.16874407,493,0.478739095,1,Forest,2,2K,V313
1,2,PB92,24.05.14,GT_AMAR_0258,04.04.21,13.17323302,493,0.596725691,1,Forest,2,2K,V313
1,1,PB93,24.05.14,GT_AMAR_0259,04.04.21,11.21927961,493,0.603161468,1,Forest,2,3K+,V302
1,1,PB93,24.05.14,GT_AMAR_0260,04.04.21,10.86751565,493,0.485239498,1,Forest,2,3K+,V302
1,1,PB93,24.05.14,GT_AMAR_0261,04.04.21,12.38640004,493,0.642744107,1,Forest,2,3K+,V302
1,2,PB93,24.05.14,GT_AMAR_0262,04.04.21,10.75140106,493,0.556156886,1,Forest,2,3K+,V302
1,2,PB93,24.05.14,GT_AMAR_0263,04.04.21,12.03645632,493,0.47397633,1,Forest,2,3K+,V302
1,2,PB93,24.05.14,GT_AMAR_0264,04.04.21,13.21129126,493,0.51976305,1,Forest,2,3K+,V302
1,1,PB94,24.05.14,GT_AMAR_0265,04.04.21,11.38330766,493,0.590638956,1,Forest,1,3K+,V302
1,1,PB94,24.05.14,GT_AMAR_0266,04.04.21,11.89124134,493,0.528310497,1,Forest,1,3K+,V302
1,1,PB94,24.05.14,GT_AMAR_0267,04.04.21,10.3371649,493,0.624070916,1,Forest,1,3K+,V302
1,2,PB94,24.05.14,GT_AMAR_0268,04.04.21,14.77648275,498,0.601414633,1,Forest,1,3K+,V302
1,2,PB94,24.05.14,GT_AMAR_0269,04.04.21,14.24118915,493,0.553722421,1,Forest,1,3K+,V302
1,2,PB94,24.05.14,GT_AMAR_0270,04.04.21,12.95588336,493,0.472481666,1,Forest,1,3K+,V302
1,1,PB95,24.05.14,GT_AMAR_0271,04.04.21,9.334106111,493,0.622029288,1,Forest,2,2K,V394
1,1,PB95,24.05.14,GT_AMAR_0272,04.04.21,10.08985999,493,0.584356248,1,Forest,2,2K,V394
1,1,PB95,24.05.14,GT_AMAR_0273,04.04.21,10.0598278,493,0.431345114,1,Forest,2,2K,V394
1,2,PB95,24.05.14,GT_AMAR_0274,04.04.21,11.16853692,493,0.557231283,1,Forest,2,2K,V394
1,2,PB95,24.05.14,GT_AMAR_0275,04.04.21,10.52179912,493,0.597405489,1,Forest,2,2K,V394
1,2,PB95,24.05.14,GT_AMAR_0276,04.04.21,9.887161097,493,0.620391435,1,Forest,2,2K,V394
1,1,PB105,25.05.14,GT_AMAR_0277,04.04.21,13.93971527,493,0.588274449,1,Urban,2,2K,P134
1,1,PB105,25.05.14,GT_AMAR_0278,04.04.21,12.81087089,493,0.404258161,1,Urban,2,2K,P134
1,1,PB105,25.05.14,GT_AMAR_0279,04.04.21,13.1375146,493,0.413658122,1,Urban,2,2K,P134
1,2,PB105,25.05.14,GT_AMAR_0280,04.04.21,13.55138381,493,0.488496901,1,Urban,2,2K,P134
1,2,PB105,25.05.14,GT_AMAR_0281,04.04.21,11.48820077,493,0.522211716,1,Urban,2,2K,P134
1,2,PB105,25.05.14,GT_AMAR_0282,04.04.21,14.87750336,493,0.412622001,1,Urban,2,2K,P134
1,1,PB110,25.05.14,GT_AMAR_0283,04.04.21,13.63355904,493,0.67808866,1,Urban,2,3K+,RS17
1,1,PB110,25.05.14,GT_AMAR_0284,04.04.21,14.2414134,493,0.553529004,1,Urban,2,3K+,RS17
1,1,PB110,25.05.14,GT_AMAR_0285,04.04.21,12.90259259,493,0.64914569,1,Urban,2,3K+,RS17
1,2,PB110,25.05.14,GT_AMAR_0286,04.04.21,13.97202451,493,0.441780837,1,Urban,2,3K+,RS17
1,2,PB110,25.05.14,GT_AMAR_0287,04.04.21,12.80692418,493,0.488923656,1,Urban,2,3K+,RS17
1,2,PB110,25.05.14,GT_AMAR_0288,04.04.21,13.32858102,493,0.523443006,1,Urban,2,3K+,RS17
1,1,PB111,25.05.14,GT_AMAR_0289,04.04.21,15.08301296,493,0.554362046,1,Urban,1,3K+,RS17
1,1,PB111,25.05.14,GT_AMAR_0290,04.04.21,14.04070666,493,0.437699679,1,Urban,1,3K+,RS17
1,1,PB111,25.05.14,GT_AMAR_0291,04.04.21,14.30717874,493,0.30147108,1,Urban,1,3K+,RS17
1,2,PB111,25.05.14,GT_AMAR_0292,04.04.21,16.48334996,493,0.621452743,1,Urban,1,3K+,RS17
1,2,PB111,25.05.14,GT_AMAR_0293,04.04.21,16.38160394,498,0.674730716,1,Urban,1,3K+,RS17
1,2,PB111,25.05.14,GT_AMAR_0294,04.04.21,15.2138851,493,0.432723166,1,Urban,1,3K+,RS17
1,1,PB112,25.05.14,GT_AMAR_0295,04.04.21,7.2330256,642,0.389634348,1,Urban,1,2K,R27
1,1,PB112,25.05.14,GT_AMAR_0296,04.04.21,8.026930818,679,0.452820846,1,Urban,1,2K,R27
1,1,PB112,25.05.14,GT_AMAR_0297,04.04.21,8.260282882,642,0.31155078,1,Urban,1,2K,R27
1,2,PB112,25.05.14,GT_AMAR_0298,04.04.21,7.074986324,647,0.312357366,1,Urban,1,2K,R27
1,2,PB112,25.05.14,GT_AMAR_0299,04.04.21,9.627031547,647,0.158001092,1,Urban,1,2K,R27
1,2,PB112,25.05.14,GT_AMAR_0300,04.04.21,8.41918418,647,0.176273937,1,Urban,1,2K,R27
1,1,PB114,25.05.14,GT_AMAR_0301,04.04.21,12.95721048,493,0.511172712,1,Urban,1,2K,K28
1,1,PB114,25.05.14,GT_AMAR_0302,04.04.21,13.14072124,498,0.511787995,1,Urban,1,2K,K28
1,1,PB114,25.05.14,GT_AMAR_0303,04.04.21,12.03415925,498,0.538838552,1,Urban,1,2K,K28
1,2,PB114,25.05.14,GT_AMAR_0304,04.04.21,14.56427448,493,0.488141497,1,Urban,1,2K,K28
1,2,PB114,25.05.14,GT_AMAR_0305,04.04.21,12.74250285,493,0.421214212,1,Urban,1,2K,K28
1,2,PB114,25.05.14,GT_AMAR_0306,04.04.21,13.72050699,493,0.482301645,1,Urban,1,2K,K28
1,1,PB115,25.05.14,GT_AMAR_0307,04.04.21,11.42377779,647,0.303259086,1,Urban,2,2K,K28
1,1,PB115,25.05.14,GT_AMAR_0308,04.04.21,10.68456766,642,0.281858859,1,Urban,2,2K,K28
1,1,PB115,25.05.14,GT_AMAR_0309,04.04.21,11.03681659,493,0.40970171,1,Urban,2,2K,K28
1,2,PB115,25.05.14,GT_AMAR_0310,04.04.21,11.11757391,493,0.476124235,1,Urban,2,2K,K28
1,2,PB115,25.05.14,GT_AMAR_0311,04.04.21,11.21198034,498,0.454084469,1,Urban,2,2K,K28
1,2,PB115,25.05.14,GT_AMAR_0312,04.04.21,11.55335797,493,0.483108315,1,Urban,2,2K,K28
1,1,PB126,25.05.14,GT_AMAR_0313,04.04.21,11.58960289,498,0.472397995,1,Forest,1,2K,V150
1,1,PB126,25.05.14,GT_AMAR_0314,04.04.21,12.81444438,493,0.505796822,1,Forest,1,2K,V150
1,1,PB126,25.05.14,GT_AMAR_0315,04.04.21,11.67969624,493,0.535168875,1,Forest,1,2K,V150
1,2,PB126,25.05.14,GT_AMAR_0316,04.04.21,12.02452669,498,0.652226373,1,Forest,1,2K,V150
1,2,PB126,25.05.14,GT_AMAR_0317,04.04.21,13.2708141,493,0.485908668,1,Forest,1,2K,V150
1,2,PB126,25.05.14,GT_AMAR_0318,04.04.21,12.63077322,498,0.645923082,1,Forest,1,2K,V150
1,1,PB127,25.05.14,GT_AMAR_0319,04.04.21,12.57212143,498,0.543432967,1,Forest,2,3K+,V184
1,1,PB127,25.05.14,GT_AMAR_0320,04.04.21,13.4151625,498,0.589921231,1,Forest,2,3K+,V184
1,1,PB127,25.05.14,GT_AMAR_0321,04.04.21,12.36735031,498,0.478102477,1,Forest,2,3K+,V184
1,2,PB127,25.05.14,GT_AMAR_0322,04.04.21,12.39306301,493,0.434428459,1,Forest,2,3K+,V184
1,2,PB127,25.05.14,GT_AMAR_0323,04.04.21,12.7537619,493,0.434167497,1,Forest,2,3K+,V184
1,2,PB127,25.05.14,GT_AMAR_0324,04.04.21,13.78063471,498,0.576272824,1,Forest,2,3K+,V184
1,1,PB128,25.05.14,GT_AMAR_0325,04.04.21,10.2349255,493,0.452789648,1,Forest,2,2K,V152
1,1,PB128,25.05.14,GT_AMAR_0326,04.04.21,12.0611541,493,0.574015889,1,Forest,2,2K,V152
1,1,PB128,25.05.14,GT_AMAR_0327,04.04.21,11.50133802,498,0.541192183,1,Forest,2,2K,V152
1,2,PB128,25.05.14,GT_AMAR_0328,04.04.21,11.17602461,493,0.556942289,1,Forest,2,2K,V152
1,2,PB128,25.05.14,GT_AMAR_0329,04.04.21,10.24672133,493,0.492574538,1,Forest,2,2K,V152
1,2,PB128,25.05.14,GT_AMAR_0330,04.04.21,13.42003537,493,0.562420642,1,Forest,2,2K,V152
1,1,PB129,25.05.14,GT_AMAR_0331,04.04.21,12.93271383,493,0.489527656,1,Forest,1,3K+,V141
1,1,PB129,25.05.14,GT_AMAR_0332,04.04.21,12.58690007,493,0.342319458,1,Forest,1,3K+,V141
1,1,PB129,25.05.14,GT_AMAR_0333,04.04.21,11.56287435,642,0.338867105,1,Forest,1,3K+,V141
1,2,PB129,25.05.14,GT_AMAR_0334,04.04.21,12.94872308,498,0.63237197,1,Forest,1,3K+,V141
1,2,PB129,25.05.14,GT_AMAR_0335,04.04.21,13.52117996,493,0.634709834,1,Forest,1,3K+,V141
1,2,PB129,25.05.14,GT_AMAR_0336,04.04.21,13.665669,493,0.582806966,1,Forest,1,3K+,V141
1,1,PB131,26.05.14,GT_AMAR_0337,04.04.21,11.15545233,498,0.545702138,1,Forest,1,2K,V6
1,1,PB131,26.05.14,GT_AMAR_0338,04.04.21,11.90034132,498,0.509065024,1,Forest,1,2K,V6
1,1,PB131,26.05.14,GT_AMAR_0339,04.04.21,10.48909663,498,0.504597255,1,Forest,1,2K,V6
1,2,PB131,26.05.14,GT_AMAR_0340,04.04.21,11.81075522,498,0.412893582,1,Forest,1,2K,V6
1,2,PB131,26.05.14,GT_AMAR_0341,04.04.21,10.93017673,498,0.484547926,1,Forest,1,2K,V6
1,2,PB131,26.05.14,GT_AMAR_0342,04.04.21,11.05345719,493,0.395263568,1,Forest,1,2K,V6
1,1,PB135,26.05.14,GT_AMAR_0343,04.04.21,10.5702157,493,0.481579822,1,Forest,2,2K,V334
1,1,PB135,26.05.14,GT_AMAR_0344,04.04.21,10.45110979,498,0.724410917,1,Forest,2,2K,V334
1,1,PB135,26.05.14,GT_AMAR_0345,04.04.21,10.88918885,493,0.463165467,1,Forest,2,2K,V334
1,2,PB135,26.05.14,GT_AMAR_0346,04.04.21,10.68814419,493,0.487501566,1,Forest,2,2K,V334
1,2,PB135,26.05.14,GT_AMAR_0347,04.04.21,12.36498624,493,0.468632668,1,Forest,2,2K,V334
1,2,PB135,26.05.14,GT_AMAR_0348,04.04.21,11.33528738,498,0.451902891,1,Forest,2,2K,V334
1,1,PB136,26.05.14,GT_AMAR_0349,04.04.21,11.15793735,493,0.320966915,1,Forest,2,2K,V337
1,1,PB136,26.05.14,GT_AMAR_0350,04.04.21,11.71380947,498,0.529528078,1,Forest,2,2K,V337
1,1,PB136,26.05.14,GT_AMAR_0351,04.04.21,11.3709529,493,0.481451357,1,Forest,2,2K,V337
1,2,PB136,26.05.14,GT_AMAR_0352,04.04.21,11.01102934,642,0.436631305,1,Forest,2,2K,V337
1,2,PB136,26.05.14,GT_AMAR_0353,04.04.21,12.67802392,493,0.429542469,1,Forest,2,2K,V337
1,2,PB136,26.05.14,GT_AMAR_0354,04.04.21,11.60463977,498,0.455607146,1,Forest,2,2K,V337
1,1,PB139,26.05.14,GT_AMAR_0355,04.04.21,15.64218394,498,0.591255071,1,Forest,1,3K+,V207
1,1,PB139,26.05.14,GT_AMAR_0356,04.04.21,15.72896376,498,0.700599315,1,Forest,1,3K+,V207
1,1,PB139,26.05.14,GT_AMAR_0357,04.04.21,16.63756423,498,0.541059227,1,Forest,1,3K+,V207
1,2,PB139,26.05.14,GT_AMAR_0358,04.04.21,15.20901115,493,0.525826942,1,Forest,1,3K+,V207
1,2,PB139,26.05.14,GT_AMAR_0359,04.04.21,13.49385346,498,0.612987227,1,Forest,1,3K+,V207
1,2,PB139,26.05.14,GT_AMAR_0360,04.04.21,17.41981734,493,0.617296918,1,Forest,1,3K+,V207
1,1,PB152,27.05.14,GT_AMAR_0361,04.04.21,10.77100278,493,0.476157797,1,Forest,2,3K+,V27
1,1,PB152,27.05.14,GT_AMAR_0362,04.04.21,11.07118315,498,0.564120957,1,Forest,2,3K+,V27
1,1,PB152,27.05.14,GT_AMAR_0363,04.04.21,11.55559771,493,0.47485353,1,Forest,2,3K+,V27
1,2,PB152,27.05.14,GT_AMAR_0364,04.04.21,9.676879213,493,0.477729282,1,Forest,2,3K+,V27
1,2,PB152,27.05.14,GT_AMAR_0365,04.04.21,10.34411781,498,0.541400698,1,Forest,2,3K+,V27
1,2,PB152,27.05.14,GT_AMAR_0366,04.04.21,10.00910679,642,0.458337886,1,Forest,2,3K+,V27
1,1,PB140,26.05.14,GT_AMAR_0367,04.04.21,10.62922154,493,0.504724617,1,Forest,2,3K+,V207
1,1,PB140,26.05.14,GT_AMAR_0368,04.04.21,10.74521302,493,0.477990517,1,Forest,2,3K+,V207
1,1,PB140,26.05.14,GT_AMAR_0369,04.04.21,9.675278531,493,0.497670178,1,Forest,2,3K+,V207
1,2,PB140,26.05.14,GT_AMAR_0370,04.04.21,12.29412878,493,0.506307551,1,Forest,2,3K+,V207
1,2,PB140,26.05.14,GT_AMAR_0371,04.04.21,11.1752458,493,0.450318323,1,Forest,2,3K+,V207
1,2,PB140,26.05.14,GT_AMAR_0372,04.04.21,11.85908253,498,0.530293391,1,Forest,2,3K+,V207
1,1,PB153,27.05.14,GT_AMAR_0373,04.04.21,13.09138586,498,0.608299169,1,Forest,1,3K+,V134
1,1,PB153,27.05.14,GT_AMAR_0374,04.04.21,13.83765719,498,0.615146332,1,Forest,1,3K+,V134
1,1,PB153,27.05.14,GT_AMAR_0375,04.04.21,14.25257629,498,0.602479449,1,Forest,1,3K+,V134
1,2,PB153,27.05.14,GT_AMAR_0376,04.04.21,12.72353578,498,0.599305994,1,Forest,1,3K+,V134
1,2,PB153,27.05.14,GT_AMAR_0377,04.04.21,13.33018242,498,0.642193048,1,Forest,1,3K+,V134
1,2,PB153,27.05.14,GT_AMAR_0378,04.04.21,11.77822241,493,0.534338145,1,Forest,1,3K+,V134
1,1,PB28,19.05.14,GT_AMAR_0715,17.04.21,12.26504558,498,0.545458908,1,Forest,1,3K+,V304
1,1,PB28,19.05.14,GT_AMAR_0716,17.04.21,11.52332559,498,0.525380081,1,Forest,1,3K+,V304
1,1,PB28,19.05.14,GT_AMAR_0717,17.04.21,12.38043875,493,0.458377703,1,Forest,1,3K+,V304
1,2,PB28,19.05.14,GT_AMAR_0718,17.04.21,12.04775403,498,0.565100038,1,Forest,1,3K+,V304
1,2,PB28,19.05.14,GT_AMAR_0719,17.04.21,11.61603459,498,0.391749135,1,Forest,1,3K+,V304
1,2,PB28,19.05.14,GT_AMAR_0720,17.04.21,11.76090729,493,0.391294683,1,Forest,1,3K+,V304
1,1,PB31,19.05.14,GT_AMAR_0721,17.04.21,16.56483894,498,0.69895164,1,Forest,2,3K+,V355
