measure,pack,id,Ring,samp_date,spectrum,YB,YC,meanyb,meanyc,habitat,sex,age,nest,ok
1,1,PB27,2KS91835,18.05.14,GT_AMAR_0941,16.77862212,0.600465771,13.50779707,0.544975108,Urban,2,2K,P107,1
1,1,PB27,2KS91835,18.05.14,GT_AMAR_0942,16.65752946,0.43723847,13.50779707,0.544975108,Urban,2,2K,P107,1
1,1,PB89,2KP22113,24.05.14,GT_AMAR_1363,11.45017054,0.521460614,11.35327569,0.626846136,Forest,2,3K+,V3,1
1,1,PB89,2KP22113,24.05.14,GT_AMAR_1364,12.3026271,0.622773212,11.35327569,0.626846136,Forest,2,3K+,V3,1
1,1,PB89,2KP22113,24.05.14,GT_AMAR_1365,10.73411129,0.642218865,11.35327569,0.626846136,Forest,2,3K+,V3,1
1,2,PB89,2KP22113,24.05.14,GT_AMAR_1366,11.53093294,0.581863937,11.35327569,0.626846136,Forest,2,3K+,V3,1
1,2,PB89,2KP22113,24.05.14,GT_AMAR_1367,11.37208995,0.734696216,11.35327569,0.626846136,Forest,2,3K+,V3,1
1,2,PB89,2KP22113,24.05.14,GT_AMAR_1368,10.72972233,0.658063975,11.35327569,0.626846136,Forest,2,3K+,V3,1
2,1,PB203,2KR97487,28.5.14,GT_AMAR_1375,13.47829708,0.613220543,12.02523427,0.599534019,Forest,1,2K,V306,1
2,1,PB203,2KR97487,28.5.14,GT_AMAR_1376,11.25456276,0.640171119,12.02523427,0.599534019,Forest,1,2K,V306,1
2,1,PB203,2KR97487,28.5.14,GT_AMAR_1377,9.865198427,0.568270342,12.02523427,0.599534019,Forest,1,2K,V306,1
2,2,PB203,2KR97487,28.5.14,GT_AMAR_1378,13.89387792,0.633648286,12.02523427,0.599534019,Forest,1,2K,V306,1
2,2,PB203,2KR97487,28.5.14,GT_AMAR_1379,13.33013629,0.581263826,12.02523427,0.599534019,Forest,1,2K,V306,1
2,2,PB203,2KR97487,28.5.14,GT_AMAR_1380,10.32933317,0.560630001,12.02523427,0.599534019,Forest,1,2K,V306,1
2,1,PB164,2KP22146,27.05.14,GT_AMAR_1381,7.595316003,0.671361453,8.336601005,0.647755197,Forest,2,2K,V50,1
2,1,PB164,2KP22146,27.05.14,GT_AMAR_1382,7.049107747,0.633517225,8.336601005,0.647755197,Forest,2,2K,V50,1
2,1,PB164,2KP22146,27.05.14,GT_AMAR_1383,8.094244284,0.596689188,8.336601005,0.647755197,Forest,2,2K,V50,1
2,2,PB164,2KP22146,27.05.14,GT_AMAR_1384,8.930669311,0.715372864,8.336601005,0.647755197,Forest,2,2K,V50,1
2,2,PB164,2KP22146,27.05.14,GT_AMAR_1385,8.930669311,0.715372864,8.336601005,0.647755197,Forest,2,2K,V50,1
2,2,PB164,2KP22146,27.05.14,GT_AMAR_1386,9.419599375,0.554217585,8.336601005,0.647755197,Forest,2,2K,V50,1
2,1,PB112,2KS92300,25.05.14,GT_AMAR_1441,6.3981455,0.281507134,8.272201444,0.30108093,Urban,1,2K,R27,1
2,1,PB112,2KS92300,25.05.14,GT_AMAR_1442,8.095653716,0.273447301,8.272201444,0.30108093,Urban,1,2K,R27,1
2,1,PB112,2KS92300,25.05.14,GT_AMAR_1443,8.907845144,0.229110163,8.272201444,0.30108093,Urban,1,2K,R27,1
2,2,PB112,2KS92300,25.05.14,GT_AMAR_1444,9.084179386,0.309309327,8.272201444,0.30108093,Urban,1,2K,R27,1
2,2,PB112,2KS92300,25.05.14,GT_AMAR_1445,8.744677938,0.331667492,8.272201444,0.30108093,Urban,1,2K,R27,1
2,2,PB112,2KS92300,25.05.14,GT_AMAR_1446,8.402706981,0.381444164,8.272201444,0.30108093,Urban,1,2K,R27,1
1,1,BA59,2KS91307,7.6.13,COL_AM_POLLOS_0001,9.638093104,0.434237693,9.914389591,0.442556522,Urban,1,Pull,S124,1
1,1,BA59,2KS91307,7.6.13,COL_AM_POLLOS_0002,9.830564633,0.445379604,9.914389591,0.442556522,Urban,1,Pull,S124,1
1,1,BA59,2KS91307,7.6.13,COL_AM_POLLOS_0003,9.203300684,0.471063891,9.914389591,0.442556522,Urban,1,Pull,S124,1
1,2,BA59,2KS91307,7.6.13,COL_AM_POLLOS_0004,11.32595709,0.38620655,9.914389591,0.442556522,Urban,1,Pull,S124,1
1,2,BA59,2KS91307,7.6.13,COL_AM_POLLOS_0005,9.906397452,0.491177799,9.914389591,0.442556522,Urban,1,Pull,S124,1
1,2,BA59,2KS91307,7.6.13,COL_AM_POLLOS_0006,9.582024583,0.427273597,9.914389591,0.442556522,Urban,1,Pull,S124,1
1,1,BA62,2KS91310,7.6.13,COL_AM_POLLOS_0007,13.69199377,0.501436743,13.60430921,0.503770943,Urban,1,Pull,S124,1
1,1,BA62,2KS91310,7.6.13,COL_AM_POLLOS_0008,14.50708855,0.4952874,13.60430921,0.503770943,Urban,1,Pull,S124,1
1,1,BA62,2KS91310,7.6.13,COL_AM_POLLOS_0009,12.91652017,0.56135362,13.60430921,0.503770943,Urban,1,Pull,S124,1
1,2,BA62,2KS91310,7.6.13,COL_AM_POLLOS_0010,13.78236898,0.494227267,13.60430921,0.503770943,Urban,1,Pull,S124,1
1,2,BA62,2KS91310,7.6.13,COL_AM_POLLOS_0011,13.46715161,0.475333923,13.60430921,0.503770943,Urban,1,Pull,S124,1
1,2,BA62,2KS91310,7.6.13,COL_AM_POLLOS_0012,13.26073216,0.494986702,13.60430921,0.503770943,Urban,1,Pull,S124,1
1,1,BA63,2KS91311,7.6.13,COL_AM_POLLOS_0013,12.53300664,0.516271273,11.8780554,0.479954892,Urban,1,Pull,S124,1
1,1,BA63,2KS91311,7.6.13,COL_AM_POLLOS_0014,10.42107277,0.489087192,11.8780554,0.479954892,Urban,1,Pull,S124,1
1,1,BA63,2KS91311,7.6.13,COL_AM_POLLOS_0015,12.29998486,0.490933012,11.8780554,0.479954892,Urban,1,Pull,S124,1
1,2,BA63,2KS91311,7.6.13,COL_AM_POLLOS_0016,12.38128515,0.413820945,11.8780554,0.479954892,Urban,1,Pull,S124,1
1,2,BA63,2KS91311,7.6.13,COL_AM_POLLOS_0017,11.6717047,0.475359628,11.8780554,0.479954892,Urban,1,Pull,S124,1
1,2,BA63,2KS91311,7.6.13,COL_AM_POLLOS_0018,11.96127827,0.4942573,11.8780554,0.479954892,Urban,1,Pull,S124,1
1,1,BA64,2KS91312,7.6.13,COL_AM_POLLOS_0019,13.4383026,0.541690471,13.27469337,0.455521242,Urban,2,Pull,S124,1
1,1,BA64,2KS91312,7.6.13,COL_AM_POLLOS_0020,14.38546084,0.521910368,13.27469337,0.455521242,Urban,2,Pull,S124,1
1,1,BA64,2KS91312,7.6.13,COL_AM_POLLOS_0021,12.80047779,0.42502465,13.27469337,0.455521242,Urban,2,Pull,S124,1
1,2,BA64,2KS91312,7.6.13,COL_AM_POLLOS_0022,13.36706127,0.411211677,13.27469337,0.455521242,Urban,2,Pull,S124,1
1,2,BA64,2KS91312,7.6.13,COL_AM_POLLOS_0023,12.95876799,0.412682196,13.27469337,0.455521242,Urban,2,Pull,S124,1
1,2,BA64,2KS91312,7.6.13,COL_AM_POLLOS_0024,12.6980897,0.420608087,13.27469337,0.455521242,Urban,2,Pull,S124,1
1,1,BA70,2KS91318,11.6.13,COL_AM_POLLOS_0025,13.12248859,0.540230861,12.80214152,0.439728288,Urban,2,Pull,P31,1
1,1,BA70,2KS91318,11.6.13,COL_AM_POLLOS_0026,13.25109739,0.450258486,12.80214152,0.439728288,Urban,2,Pull,P31,1
1,1,BA70,2KS91318,11.6.13,COL_AM_POLLOS_0027,11.35288254,0.457865395,12.80214152,0.439728288,Urban,2,Pull,P31,1
1,2,BA70,2KS91318,11.6.13,COL_AM_POLLOS_0028,13.15293575,0.356189712,12.80214152,0.439728288,Urban,2,Pull,P31,1
1,2,BA70,2KS91318,11.6.13,COL_AM_POLLOS_0029,13.20605183,0.378688476,12.80214152,0.439728288,Urban,2,Pull,P31,1
1,2,BA70,2KS91318,11.6.13,COL_AM_POLLOS_0030,12.72739299,0.455136798,12.80214152,0.439728288,Urban,2,Pull,P31,1
1,1,BA71,2KS91319,11.6.13,COL_AM_POLLOS_0031,9.247578404,0.434719647,9.562905627,0.413172383,Urban,1,Pull,P31,1
1,1,BA71,2KS91319,11.6.13,COL_AM_POLLOS_0032,10.584327,0.415467293,9.562905627,0.413172383,Urban,1,Pull,P31,1
1,1,BA71,2KS91319,11.6.13,COL_AM_POLLOS_0033,8.809281184,0.448818838,9.562905627,0.413172383,Urban,1,Pull,P31,1
1,2,BA71,2KS91319,11.6.13,COL_AM_POLLOS_0034,8.24764914,0.409015472,9.562905627,0.413172383,Urban,1,Pull,P31,1
1,2,BA71,2KS91319,11.6.13,COL_AM_POLLOS_0035,10.2166781,0.38259357,9.562905627,0.413172383,Urban,1,Pull,P31,1
1,2,BA71,2KS91319,11.6.13,COL_AM_POLLOS_0036,10.27191994,0.388419477,9.562905627,0.413172383,Urban,1,Pull,P31,1
1,1,BA72,2KS91320,11.6.13,COL_AM_POLLOS_0037,10.31006799,0.412086154,10.17636787,0.392324043,Urban,1,Pull,P31,1
1,1,BA72,2KS91320,11.6.13,COL_AM_POLLOS_0038,10.97282212,0.369254507,10.17636787,0.392324043,Urban,1,Pull,P31,1
1,1,BA72,2KS91320,11.6.13,COL_AM_POLLOS_0039,9.76186416,0.382052076,10.17636787,0.392324043,Urban,1,Pull,P31,1
1,2,BA72,2KS91320,11.6.13,COL_AM_POLLOS_0040,10.43298302,0.443360355,10.17636787,0.392324043,Urban,1,Pull,P31,1
1,2,BA72,2KS91320,11.6.13,COL_AM_POLLOS_0041,9.473840409,0.388622083,10.17636787,0.392324043,Urban,1,Pull,P31,1
1,2,BA72,2KS91320,11.6.13,COL_AM_POLLOS_0042,10.1066295,0.358569084,10.17636787,0.392324043,Urban,1,Pull,P31,1
1,1,BC107,2KS91277,5.6.13,COL_AM_POLLOS_0043,14.56526854,0.610048909,14.21373686,0.508956233,Urban,1,Pull,P55,1
1,1,BC107,2KS91277,5.6.13,COL_AM_POLLOS_0044,14.1357971,0.571859975,14.21373686,0.508956233,Urban,1,Pull,P55,1
1,1,BC107,2KS91277,5.6.13,COL_AM_POLLOS_0045,15.69129593,0.584480513,14.21373686,0.508956233,Urban,1,Pull,P55,1
1,2,BC107,2KS91277,5.6.13,COL_AM_POLLOS_0046,13.74025839,0.518590183,14.21373686,0.508956233,Urban,1,Pull,P55,1
1,2,BC107,2KS91277,5.6.13,COL_AM_POLLOS_0047,13.55055923,0.371121393,14.21373686,0.508956233,Urban,1,Pull,P55,1
1,2,BC107,2KS91277,5.6.13,COL_AM_POLLOS_0048,13.59924196,0.397636422,14.21373686,0.508956233,Urban,1,Pull,P55,1
1,1,BC108,2KS91278,5.6.13,COL_AM_POLLOS_0049,11.52417026,0.694731905,10.988574,0.614297003,Urban,2,Pull,P55,1
1,1,BC108,2KS91278,5.6.13,COL_AM_POLLOS_0050,11.44817945,0.628060268,10.988574,0.614297003,Urban,2,Pull,P55,1
1,1,BC108,2KS91278,5.6.13,COL_AM_POLLOS_0051,10.35328737,0.643286758,10.988574,0.614297003,Urban,2,Pull,P55,1
1,2,BC108,2KS91278,5.6.13,COL_AM_POLLOS_0052,10.58523629,0.59444366,10.988574,0.614297003,Urban,2,Pull,P55,1
1,2,BC108,2KS91278,5.6.13,COL_AM_POLLOS_0053,11.2018678,0.583088641,10.988574,0.614297003,Urban,2,Pull,P55,1
1,2,BC108,2KS91278,5.6.13,COL_AM_POLLOS_0054,10.81870282,0.542170786,10.988574,0.614297003,Urban,2,Pull,P55,1
1,1,BC109,2KS91279,5.6.13,COL_AM_POLLOS_0055,9.267614343,0.60076389,9.348610176,0.6279045,Urban,1,Pull,P55,1
1,1,BC109,2KS91279,5.6.13,COL_AM_POLLOS_0056,9.738238113,0.614915123,9.348610176,0.6279045,Urban,1,Pull,P55,1
1,1,BC109,2KS91279,5.6.13,COL_AM_POLLOS_0057,9.001864141,0.537017346,9.348610176,0.6279045,Urban,1,Pull,P55,1
1,2,BC109,2KS91279,5.6.13,COL_AM_POLLOS_0058,9.62714864,0.670939546,9.348610176,0.6279045,Urban,1,Pull,P55,1
1,2,BC109,2KS91279,5.6.13,COL_AM_POLLOS_0059,9.790132577,0.65380632,9.348610176,0.6279045,Urban,1,Pull,P55,1
1,2,BC109,2KS91279,5.6.13,COL_AM_POLLOS_0060,8.666663242,0.689984773,9.348610176,0.6279045,Urban,1,Pull,P55,1
1,1,BC110,2KS91280,5.6.13,COL_AM_POLLOS_0061,10.06216201,0.485641574,10.53108535,0.492359594,Urban,2,Pull,P55,1
1,1,BC110,2KS91280,5.6.13,COL_AM_POLLOS_0062,10.23475015,0.51112048,10.53108535,0.492359594,Urban,2,Pull,P55,1
1,1,BC110,2KS91280,5.6.13,COL_AM_POLLOS_0063,9.778428573,0.452941642,10.53108535,0.492359594,Urban,2,Pull,P55,1
1,2,BC110,2KS91280,5.6.13,COL_AM_POLLOS_0064,10.28050824,0.470062315,10.53108535,0.492359594,Urban,2,Pull,P55,1
1,2,BC110,2KS91280,5.6.13,COL_AM_POLLOS_0065,11.92134881,0.531678931,10.53108535,0.492359594,Urban,2,Pull,P55,1
1,2,BC110,2KS91280,5.6.13,COL_AM_POLLOS_0066,10.9093143,0.502712623,10.53108535,0.492359594,Urban,2,Pull,P55,1
1,1,BC124,2KR97103,5.6.13,COL_AM_POLLOS_0067,9.319792742,0.511539497,9.753803468,0.576718918,Forest,2,Pull,V153,1
1,1,BC124,2KR97103,5.6.13,COL_AM_POLLOS_0068,11.40171723,0.530425501,9.753803468,0.576718918,Forest,2,Pull,V153,1
1,1,BC124,2KR97103,5.6.13,COL_AM_POLLOS_0069,8.883306042,0.680660766,9.753803468,0.576718918,Forest,2,Pull,V153,1
1,2,BC124,2KR97103,5.6.13,COL_AM_POLLOS_0070,8.633349895,0.657627557,9.753803468,0.576718918,Forest,2,Pull,V153,1
1,2,BC124,2KR97103,5.6.13,COL_AM_POLLOS_0071,9.551591771,0.535721053,9.753803468,0.576718918,Forest,2,Pull,V153,1
1,2,BC124,2KR97103,5.6.13,COL_AM_POLLOS_0072,10.73306312,0.544339133,9.753803468,0.576718918,Forest,2,Pull,V153,1
1,1,BC125,2KR97104,5.6.13,COL_AM_POLLOS_0073,8.375456301,0.503858094,8.215860192,0.511527662,Forest,2,Pull,V153,1
1,1,BC125,2KR97104,5.6.13,COL_AM_POLLOS_0074,8.151755788,0.522584453,8.215860192,0.511527662,Forest,2,Pull,V153,1
1,1,BC125,2KR97104,5.6.13,COL_AM_POLLOS_0075,9.291909227,0.505287572,8.215860192,0.511527662,Forest,2,Pull,V153,1
1,2,BC125,2KR97104,5.6.13,COL_AM_POLLOS_0076,8.300673664,0.451130607,8.215860192,0.511527662,Forest,2,Pull,V153,1
1,2,BC125,2KR97104,5.6.13,COL_AM_POLLOS_0077,7.695228389,0.54524767,8.215860192,0.511527662,Forest,2,Pull,V153,1
1,2,BC125,2KR97104,5.6.13,COL_AM_POLLOS_0078,7.480137785,0.541057577,8.215860192,0.511527662,Forest,2,Pull,V153,1
1,1,BA73,2KS91321,11.6.13,COL_AM_POLLOS_0079,8.136340769,0.536013859,8.602559478,0.477741741,Urban,1,Pull,P31,1
1,1,BA73,2KS91321,11.6.13,COL_AM_POLLOS_0080,9.196419031,0.433444109,8.602559478,0.477741741,Urban,1,Pull,P31,1
1,1,BA73,2KS91321,11.6.13,COL_AM_POLLOS_0081,8.618723125,0.506431596,8.602559478,0.477741741,Urban,1,Pull,P31,1
1,2,BA73,2KS91321,11.6.13,COL_AM_POLLOS_0082,8.393257644,0.48639843,8.602559478,0.477741741,Urban,1,Pull,P31,1
1,2,BA73,2KS91321,11.6.13,COL_AM_POLLOS_0083,8.558205028,0.46594511,8.602559478,0.477741741,Urban,1,Pull,P31,1
1,2,BA73,2KS91321,11.6.13,COL_AM_POLLOS_0084,8.712411269,0.438217341,8.602559478,0.477741741,Urban,1,Pull,P31,1
1,1,BA77,2KS91325,11.6.13,COL_AM_POLLOS_0085,9.035312247,0.532333062,9.190370413,0.499369662,Urban,2,Pull,P138,1
1,1,BA77,2KS91325,11.6.13,COL_AM_POLLOS_0086,9.366187852,0.495681405,9.190370413,0.499369662,Urban,2,Pull,P138,1
1,1,BA77,2KS91325,11.6.13,COL_AM_POLLOS_0087,9.623017964,0.477790924,9.190370413,0.499369662,Urban,2,Pull,P138,1
1,2,BA77,2KS91325,11.6.13,COL_AM_POLLOS_0088,8.082253206,0.539211918,9.190370413,0.499369662,Urban,2,Pull,P138,1
1,2,BA77,2KS91325,11.6.13,COL_AM_POLLOS_0089,9.185526008,0.504930637,9.190370413,0.499369662,Urban,2,Pull,P138,1
1,2,BA77,2KS91325,11.6.13,COL_AM_POLLOS_0090,9.849925202,0.446270026,9.190370413,0.499369662,Urban,2,Pull,P138,1
1,1,BA80,2KS91328,11.6.13,COL_AM_POLLOS_0091,8.994773526,0.507787731,9.891938858,0.49993276,Urban,2,Pull,P138,1
1,1,BA80,2KS91328,11.6.13,COL_AM_POLLOS_0092,10.23742119,0.536701033,9.891938858,0.49993276,Urban,2,Pull,P138,1
1,1,BA80,2KS91328,11.6.13,COL_AM_POLLOS_0093,9.745258498,0.484311729,9.891938858,0.49993276,Urban,2,Pull,P138,1
1,2,BA80,2KS91328,11.6.13,COL_AM_POLLOS_0094,9.088117144,0.586580691,9.891938858,0.49993276,Urban,2,Pull,P138,1
1,2,BA80,2KS91328,11.6.13,COL_AM_POLLOS_0095,10.8260902,0.431204571,9.891938858,0.49993276,Urban,2,Pull,P138,1
1,2,BA80,2KS91328,11.6.13,COL_AM_POLLOS_0096,10.4599726,0.453010803,9.891938858,0.49993276,Urban,2,Pull,P138,1
1,1,BA81,2KS91329,11.6.13,COL_AM_POLLOS_0097,9.720777486,0.465493401,11.43149972,0.474953361,Urban,2,Pull,P138,1
1,1,BA81,2KS91329,11.6.13,COL_AM_POLLOS_0098,12.82051608,0.490270429,11.43149972,0.474953361,Urban,2,Pull,P138,1
1,1,BA81,2KS91329,11.6.13,COL_AM_POLLOS_0099,10.54604872,0.390548265,11.43149972,0.474953361,Urban,2,Pull,P138,1
1,2,BA81,2KS91329,11.6.13,COL_AM_POLLOS_0100,12.11342291,0.495979747,11.43149972,0.474953361,Urban,2,Pull,P138,1
1,2,BA81,2KS91329,11.6.13,COL_AM_POLLOS_0101,11.87883624,0.496937038,11.43149972,0.474953361,Urban,2,Pull,P138,1
1,2,BA81,2KS91329,11.6.13,COL_AM_POLLOS_0102,11.50939691,0.510491285,11.43149972,0.474953361,Urban,2,Pull,P138,1
1,1,BA82,2KS91330,11.6.13,COL_AM_POLLOS_0103,8.305867388,0.468861333,9.562189378,0.470630041,Urban,2,Pull,P138,1
1,1,BA82,2KS91330,11.6.13,COL_AM_POLLOS_0104,9.55268298,0.504398506,9.562189378,0.470630041,Urban,2,Pull,P138,1
1,1,BA82,2KS91330,11.6.13,COL_AM_POLLOS_0105,9.969096996,0.476092379,9.562189378,0.470630041,Urban,2,Pull,P138,1
1,2,BA82,2KS91330,11.6.13,COL_AM_POLLOS_0106,10.78234203,0.426664705,9.562189378,0.470630041,Urban,2,Pull,P138,1
1,2,BA82,2KS91330,11.6.13,COL_AM_POLLOS_0107,9.882183295,0.482277573,9.562189378,0.470630041,Urban,2,Pull,P138,1
1,2,BA82,2KS91330,11.6.13,COL_AM_POLLOS_0108,8.880963581,0.46548575,9.562189378,0.470630041,Urban,2,Pull,P138,1
1,1,BA90,2KS91338,14.6.13,COL_AM_POLLOS_0109,10.49692031,0.351504412,10.36154533,0.312830901,Urban,1,Pull,P67,1
1,1,BA90,2KS91338,14.6.13,COL_AM_POLLOS_0110,9.770222391,0.29860247,10.36154533,0.312830901,Urban,1,Pull,P67,1
1,1,BA90,2KS91338,14.6.13,COL_AM_POLLOS_0111,10.01334834,0.321937899,10.36154533,0.312830901,Urban,1,Pull,P67,1
1,2,BA90,2KS91338,14.6.13,COL_AM_POLLOS_0112,9.900000453,0.330367501,10.36154533,0.312830901,Urban,1,Pull,P67,1
1,2,BA90,2KS91338,14.6.13,COL_AM_POLLOS_0113,11.6830492,0.256200351,10.36154533,0.312830901,Urban,1,Pull,P67,1
1,2,BA90,2KS91338,14.6.13,COL_AM_POLLOS_0114,10.30573131,0.318372775,10.36154533,0.312830901,Urban,1,Pull,P67,1
1,1,BA91,2KS91339,14.6.13,COL_AM_POLLOS_0115,11.21183964,0.377602389,11.46069739,0.412362827,Urban,2,Pull,P67,1
1,1,BA91,2KS91339,14.6.13,COL_AM_POLLOS_0116,11.58148207,0.418736397,11.46069739,0.412362827,Urban,2,Pull,P67,1
1,1,BA91,2KS91339,14.6.13,COL_AM_POLLOS_0117,11.76855266,0.406720369,11.46069739,0.412362827,Urban,2,Pull,P67,1
1,2,BA91,2KS91339,14.6.13,COL_AM_POLLOS_0118,11.51739327,0.392211053,11.46069739,0.412362827,Urban,2,Pull,P67,1
1,2,BA91,2KS91339,14.6.13,COL_AM_POLLOS_0119,11.16431179,0.422519287,11.46069739,0.412362827,Urban,2,Pull,P67,1
1,2,BA91,2KS91339,14.6.13,COL_AM_POLLOS_0120,11.5206049,0.456387467,11.46069739,0.412362827,Urban,2,Pull,P67,1
1,1,BC128,2KR97107,5.6.13,COL_AM_POLLOS_0121,10.92907136,0.449223183,11.0291616,0.457089786,Forest,2,Pull,V153,1
1,1,BC128,2KR97107,5.6.13,COL_AM_POLLOS_0122,10.55448703,0.427790069,11.0291616,0.457089786,Forest,2,Pull,V153,1
1,1,BC128,2KR97107,5.6.13,COL_AM_POLLOS_0123,11.20791009,0.413788579,11.0291616,0.457089786,Forest,2,Pull,V153,1
1,2,BC128,2KR97107,5.6.13,COL_AM_POLLOS_0124,9.119072186,0.455398118,11.0291616,0.457089786,Forest,2,Pull,V153,1
1,2,BC128,2KR97107,5.6.13,COL_AM_POLLOS_0125,13.90268162,0.44666389,11.0291616,0.457089786,Forest,2,Pull,V153,1
1,2,BC128,2KR97107,5.6.13,COL_AM_POLLOS_0126,10.46174729,0.549674874,11.0291616,0.457089786,Forest,2,Pull,V153,1
1,1,BC129,2KR97108,5.6.13,COL_AM_POLLOS_0127,8.967118034,0.585178682,9.242141048,0.518980857,Forest,2,Pull,V153,1
1,1,BC129,2KR97108,5.6.13,COL_AM_POLLOS_0128,7.722778233,0.550580707,9.242141048,0.518980857,Forest,2,Pull,V153,1
1,1,BC129,2KR97108,5.6.13,COL_AM_POLLOS_0129,10.82908219,0.548976501,9.242141048,0.518980857,Forest,2,Pull,V153,1
1,2,BC129,2KR97108,5.6.13,COL_AM_POLLOS_0130,10.91076476,0.446395362,9.242141048,0.518980857,Forest,2,Pull,V153,1
1,2,BC129,2KR97108,5.6.13,COL_AM_POLLOS_0131,9.004213784,0.494274958,9.242141048,0.518980857,Forest,2,Pull,V153,1
1,2,BC129,2KR97108,5.6.13,COL_AM_POLLOS_0132,8.01888928,0.488478931,9.242141048,0.518980857,Forest,2,Pull,V153,1
1,1,BC149,2KR97716,7.6.13,COL_AM_POLLOS_0133,12.42488905,0.681980666,12.15248819,0.556626902,Forest,2,Pull,V148,1
1,1,BC149,2KR97716,7.6.13,COL_AM_POLLOS_0134,11.32800682,0.605168048,12.15248819,0.556626902,Forest,2,Pull,V148,1
1,1,BC149,2KR97716,7.6.13,COL_AM_POLLOS_0135,13.23248064,0.570198733,12.15248819,0.556626902,Forest,2,Pull,V148,1
1,2,BC149,2KR97716,7.6.13,COL_AM_POLLOS_0136,12.63715458,0.506762566,12.15248819,0.556626902,Forest,2,Pull,V148,1
1,2,BC149,2KR97716,7.6.13,COL_AM_POLLOS_0137,10.3169262,0.39297107,12.15248819,0.556626902,Forest,2,Pull,V148,1
1,2,BC149,2KR97716,7.6.13,COL_AM_POLLOS_0138,12.97547182,0.58268033,12.15248819,0.556626902,Forest,2,Pull,V148,1
1,1,BC150,2KR97717,7.6.13,COL_AM_POLLOS_0139,11.63716443,0.636379922,11.85678251,0.614312027,Forest,1,Pull,V148,1
1,1,BC150,2KR97717,7.6.13,COL_AM_POLLOS_0140,11.57911249,0.568841907,11.85678251,0.614312027,Forest,1,Pull,V148,1
1,1,BC150,2KR97717,7.6.13,COL_AM_POLLOS_0141,10.66971078,0.602128933,11.85678251,0.614312027,Forest,1,Pull,V148,1
1,2,BC150,2KR97717,7.6.13,COL_AM_POLLOS_0142,12.62601007,0.607392923,11.85678251,0.614312027,Forest,1,Pull,V148,1
1,2,BC150,2KR97717,7.6.13,COL_AM_POLLOS_0143,11.19947227,0.597558354,11.85678251,0.614312027,Forest,1,Pull,V148,1
1,2,BC150,2KR97717,7.6.13,COL_AM_POLLOS_0144,13.42922502,0.673570124,11.85678251,0.614312027,Forest,1,Pull,V148,1
1,1,BC151,2KR97718,7.6.13,COL_AM_POLLOS_0145,9.9882299,0.765587825,9.964050174,0.583672369,Forest,1,Pull,V148,1
1,1,BC151,2KR97718,7.6.13,COL_AM_POLLOS_0146,10.48806291,0.596616444,9.964050174,0.583672369,Forest,1,Pull,V148,1
1,1,BC151,2KR97718,7.6.13,COL_AM_POLLOS_0147,8.623274157,0.555139993,9.964050174,0.583672369,Forest,1,Pull,V148,1
1,2,BC151,2KR97718,7.6.13,COL_AM_POLLOS_0148,10.56011729,0.505056521,9.964050174,0.583672369,Forest,1,Pull,V148,1
1,2,BC151,2KR97718,7.6.13,COL_AM_POLLOS_0149,9.256806492,0.555199022,9.964050174,0.583672369,Forest,1,Pull,V148,1
1,2,BC151,2KR97718,7.6.13,COL_AM_POLLOS_0150,10.86781028,0.524434409,9.964050174,0.583672369,Forest,1,Pull,V148,1
1,1,BC153,2KR97720,7.6.13,COL_AM_POLLOS_0151,11.64978829,0.680917975,11.86636793,0.552418214,Forest,1,Pull,V148,1
1,1,BC153,2KR97720,7.6.13,COL_AM_POLLOS_0152,12.39059975,0.484054199,11.86636793,0.552418214,Forest,1,Pull,V148,1
1,1,BC153,2KR97720,7.6.13,COL_AM_POLLOS_0153,10.68490895,0.590255389,11.86636793,0.552418214,Forest,1,Pull,V148,1
1,2,BC153,2KR97720,7.6.13,COL_AM_POLLOS_0154,12.42019779,0.456874427,11.86636793,0.552418214,Forest,1,Pull,V148,1
1,2,BC153,2KR97720,7.6.13,COL_AM_POLLOS_0155,12.46801653,0.544909908,11.86636793,0.552418214,Forest,1,Pull,V148,1
1,2,BC153,2KR97720,7.6.13,COL_AM_POLLOS_0156,11.58469628,0.557497385,11.86636793,0.552418214,Forest,1,Pull,V148,1
1,1,BC244,2KR97781,11.6.13,COL_AM_POLLOS_0157,8.553017277,0.510953455,8.871731184,0.42856779,Forest,1,Pull,V374,1
1,1,BC244,2KR97781,11.6.13,COL_AM_POLLOS_0158,10.12921126,0.354253909,8.871731184,0.42856779,Forest,1,Pull,V374,1
1,1,BC244,2KR97781,11.6.13,COL_AM_POLLOS_0159,7.00046682,0.473930878,8.871731184,0.42856779,Forest,1,Pull,V374,1
1,2,BC244,2KR97781,11.6.13,COL_AM_POLLOS_0160,9.741609342,0.418065472,8.871731184,0.42856779,Forest,1,Pull,V374,1
1,2,BC244,2KR97781,11.6.13,COL_AM_POLLOS_0161,7.792714431,0.431969188,8.871731184,0.42856779,Forest,1,Pull,V374,1
1,2,BC244,2KR97781,11.6.13,COL_AM_POLLOS_0162,10.01336798,0.382233835,8.871731184,0.42856779,Forest,1,Pull,V374,1
1,1,BC245,2KR97782,11.6.13,COL_AM_POLLOS_0163,10.66267464,0.313799964,10.45110619,0.347007091,Forest,2,Pull,V374,1
1,1,BC245,2KR97782,11.6.13,COL_AM_POLLOS_0164,10.09588665,0.407960475,10.45110619,0.347007091,Forest,2,Pull,V374,1
