measure,pack,id,samp_date,spectrum,meas date,feather_num,YB,YH,YC,id2,rep,ok,habitat,area,sex,age
1,2,G2,16.06.15,GT_AMAR_0592,10.04.21,4,10.7712182,493,0.566729863,G2_1,0,1,Urban,Goteborg,2,3K+
1,2,G2,16.06.15,GT_AMAR_0593,10.04.21,4,12.12198667,493,0.557440845,G2_1,0,1,Urban,Goteborg,2,3K+
1,2,G2,16.06.15,GT_AMAR_0594,10.04.21,4,11.91001553,493,0.510606089,G2_1,0,1,Urban,Goteborg,2,3K+
1,1,G3,16.06.15,GT_AMAR_0595,10.04.21,4,15.74384971,493,0.367610336,G3_1,0,1,Urban,Goteborg,1,2K
1,1,G3,16.06.15,GT_AMAR_0596,10.04.21,4,14.63674477,493,0.406071908,G3_1,0,1,Urban,Goteborg,1,2K
1,1,G3,16.06.15,GT_AMAR_0597,10.04.21,4,17.24258445,493,0.468362853,G3_1,0,1,Urban,Goteborg,1,2K
1,2,G3,16.06.15,GT_AMAR_0598,10.04.21,4,16.31829359,498,0.650482506,G3_1,0,1,Urban,Goteborg,1,2K
1,2,G3,16.06.15,GT_AMAR_0599,10.04.21,4,15.50093305,493,0.554988814,G3_1,0,1,Urban,Goteborg,1,2K
1,2,G3,16.06.15,GT_AMAR_0600,10.04.21,4,16.99885611,493,0.556550939,G3_1,0,1,Urban,Goteborg,1,2K
1,1,G4,16.06.15,GT_AMAR_0601,10.04.21,4,13.28987987,498,0.567385888,G4_1,0,1,Urban,Goteborg,2,2K
1,1,G4,16.06.15,GT_AMAR_0602,10.04.21,4,12.91787765,493,0.439457658,G4_1,0,1,Urban,Goteborg,2,2K
1,1,G4,16.06.15,GT_AMAR_0603,10.04.21,4,14.31964676,498,0.631299542,G4_1,0,1,Urban,Goteborg,2,2K
1,2,G4,16.06.15,GT_AMAR_0604,10.04.21,4,13.75057401,498,0.45611565,G4_1,0,1,Urban,Goteborg,2,2K
1,2,G4,16.06.15,GT_AMAR_0605,10.04.21,4,13.30577854,498,0.471684604,G4_1,0,1,Urban,Goteborg,2,2K
1,2,G4,16.06.15,GT_AMAR_0606,10.04.21,4,13.62009838,498,0.509475609,G4_1,0,1,Urban,Goteborg,2,2K
1,1,G5,16.06.15,GT_AMAR_0607,10.04.21,4,12.72478608,498,0.722660663,G5_1,0,1,Urban,Goteborg,2,2K
1,1,G5,16.06.15,GT_AMAR_0608,10.04.21,4,13.71618221,498,0.675205045,G5_1,0,1,Urban,Goteborg,2,2K
1,1,G5,16.06.15,GT_AMAR_0609,10.04.21,4,12.23558267,498,0.730521042,G5_1,0,1,Urban,Goteborg,2,2K
1,2,G5,16.06.15,GT_AMAR_0610,10.04.21,4,12.06568307,498,0.687744621,G5_1,0,1,Urban,Goteborg,2,2K
1,2,G5,16.06.15,GT_AMAR_0611,10.04.21,4,11.66174847,498,0.653342604,G5_1,0,1,Urban,Goteborg,2,2K
1,2,G5,16.06.15,GT_AMAR_0612,10.04.21,4,12.19863542,498,0.569204934,G5_1,0,1,Urban,Goteborg,2,2K
1,1,G6,16.06.15,GT_AMAR_0613,10.04.21,4,10.9237372,493,0.562860353,G6_1,0,1,Urban,Goteborg,2,2K
1,1,G6,16.06.15,GT_AMAR_0614,10.04.21,4,12.96931716,498,0.601648257,G6_1,0,1,Urban,Goteborg,2,2K
1,1,G6,16.06.15,GT_AMAR_0615,10.04.21,4,10.20384652,498,0.565756004,G6_1,0,1,Urban,Goteborg,2,2K
1,2,G6,16.06.15,GT_AMAR_0616,10.04.21,4,10.660399,498,0.563405934,G6_1,0,1,Urban,Goteborg,2,2K
1,2,G6,16.06.15,GT_AMAR_0617,10.04.21,4,9.946371333,498,0.716153128,G6_1,0,1,Urban,Goteborg,2,2K
1,2,G6,16.06.15,GT_AMAR_0618,10.04.21,4,13.54649883,498,0.513941649,G6_1,0,1,Urban,Goteborg,2,2K
1,1,G7,16.06.15,GT_AMAR_0619,10.04.21,4,19.44652016,498,0.639722012,G7_1,0,1,Urban,Goteborg,1,3K+
1,1,G7,16.06.15,GT_AMAR_0620,10.04.21,4,16.85573438,498,0.653387171,G7_1,0,1,Urban,Goteborg,1,3K+
1,1,G7,16.06.15,GT_AMAR_0621,10.04.21,4,20.06782437,498,0.637682067,G7_1,0,1,Urban,Goteborg,1,3K+
1,2,G7,16.06.15,GT_AMAR_0622,10.04.21,4,20.6960316,498,0.753190217,G7_1,0,1,Urban,Goteborg,1,3K+
1,2,G7,16.06.15,GT_AMAR_0623,10.04.21,4,18.51150233,498,0.635453461,G7_1,0,1,Urban,Goteborg,1,3K+
1,2,G7,16.06.15,GT_AMAR_0624,10.04.21,4,20.28250757,498,0.701276869,G7_1,0,1,Urban,Goteborg,1,3K+
1,1,G8,16.06.15,GT_AMAR_0625,10.04.21,4,12.30724001,493,0.559899362,G8_1,0,1,Urban,Goteborg,2,3K+
1,1,G8,16.06.15,GT_AMAR_0626,10.04.21,4,13.84155035,493,0.49255047,G8_1,0,1,Urban,Goteborg,2,3K+
1,1,G8,16.06.15,GT_AMAR_0627,10.04.21,4,12.10961257,498,0.641664836,G8_1,0,1,Urban,Goteborg,2,3K+
1,2,G8,16.06.15,GT_AMAR_0628,10.04.21,4,13.14503082,493,0.566745237,G8_1,0,1,Urban,Goteborg,2,3K+
1,2,G8,16.06.15,GT_AMAR_0629,10.04.21,4,12.76454326,493,0.610630621,G8_1,0,1,Urban,Goteborg,2,3K+
1,2,G8,16.06.15,GT_AMAR_0630,10.04.21,4,13.37303194,498,0.637083584,G8_1,0,1,Urban,Goteborg,2,3K+
1,1,G9,16.06.15,GT_AMAR_0631,11.04.21,4,13.51258718,498,0.395354028,G9_1,0,1,Urban,Goteborg,2,2K
1,1,G9,16.06.15,GT_AMAR_0632,11.04.21,4,13.96309763,493,0.401575261,G9_1,0,1,Urban,Goteborg,2,2K
1,1,G9,16.06.15,GT_AMAR_0633,11.04.21,4,13.32782948,498,0.384988081,G9_1,0,1,Urban,Goteborg,2,2K
1,2,G9,16.06.15,GT_AMAR_0634,11.04.21,4,14.15960221,498,0.528640156,G9_1,0,1,Urban,Goteborg,2,2K
1,2,G9,16.06.15,GT_AMAR_0635,11.04.21,4,13.29870669,498,0.465318902,G9_1,0,1,Urban,Goteborg,2,2K
1,2,G9,16.06.15,GT_AMAR_0636,11.04.21,4,13.57158732,498,0.539346528,G9_1,0,1,Urban,Goteborg,2,2K
1,1,G10,16.06.15,GT_AMAR_0637,11.04.21,4,12.72939962,498,0.495029252,G10_1,0,1,Urban,Goteborg,1,3K+
1,1,G10,16.06.15,GT_AMAR_0638,11.04.21,4,12.52390136,498,0.417449505,G10_1,0,1,Urban,Goteborg,1,3K+
1,1,G10,16.06.15,GT_AMAR_0639,11.04.21,4,12.91110427,498,0.364712897,G10_1,0,1,Urban,Goteborg,1,3K+
1,2,G10,16.06.15,GT_AMAR_0640,11.04.21,4,13.94983385,498,0.566743863,G10_1,0,1,Urban,Goteborg,1,3K+
1,2,G10,16.06.15,GT_AMAR_0641,11.04.21,4,12.90546154,498,0.541526016,G10_1,0,1,Urban,Goteborg,1,3K+
1,2,G10,16.06.15,GT_AMAR_0642,11.04.21,4,12.03830586,498,0.546859809,G10_1,0,1,Urban,Goteborg,1,3K+
1,1,G11,16.06.15,GT_AMAR_0643,11.04.21,4,14.54248852,493,0.344218558,G11_1,0,1,Urban,Goteborg,2,3K+
1,1,G11,16.06.15,GT_AMAR_0644,11.04.21,4,13.89336436,493,0.399584441,G11_1,0,1,Urban,Goteborg,2,3K+
1,1,G11,16.06.15,GT_AMAR_0645,11.04.21,4,13.17394587,498,0.413980632,G11_1,0,1,Urban,Goteborg,2,3K+
1,2,G11,16.06.15,GT_AMAR_0646,11.04.21,4,13.81220518,493,0.391548827,G11_1,0,1,Urban,Goteborg,2,3K+
1,2,G11,16.06.15,GT_AMAR_0647,11.04.21,4,14.86648716,498,0.437261308,G11_1,0,1,Urban,Goteborg,2,3K+
1,2,G11,16.06.15,GT_AMAR_0648,11.04.21,4,15.6849882,498,0.445540657,G11_1,0,1,Urban,Goteborg,2,3K+
1,1,G12,17.06.15,GT_AMAR_0649,11.04.21,4,12.59832475,499,0.885255193,G12_1,0,1,Forest,Goteborg,2,3K+
1,1,G12,17.06.15,GT_AMAR_0650,11.04.21,4,15.0340589,498,0.888240014,G12_1,0,1,Forest,Goteborg,2,3K+
1,1,G12,17.06.15,GT_AMAR_0651,11.04.21,4,11.97049618,498,0.755682021,G12_1,0,1,Forest,Goteborg,2,3K+
1,2,G12,17.06.15,GT_AMAR_0652,11.04.21,4,12.96617615,498,0.711465487,G12_1,0,1,Forest,Goteborg,2,3K+
1,2,G12,17.06.15,GT_AMAR_0653,11.04.21,4,13.48407185,498,0.759474312,G12_1,0,1,Forest,Goteborg,2,3K+
1,2,G12,17.06.15,GT_AMAR_0654,11.04.21,4,12.03339666,498,0.763073945,G12_1,0,1,Forest,Goteborg,2,3K+
1,1,G13,17.06.15,GT_AMAR_0655,11.04.21,4,12.79516892,493,0.603629439,G13_1,0,1,Forest,Goteborg,1,3K+
1,1,G13,17.06.15,GT_AMAR_0656,11.04.21,4,12.43352497,498,0.667371308,G13_1,0,1,Forest,Goteborg,1,3K+
1,1,G13,17.06.15,GT_AMAR_0657,11.04.21,4,12.02355359,498,0.68205966,G13_1,0,1,Forest,Goteborg,1,3K+
1,2,G13,17.06.15,GT_AMAR_0658,11.04.21,4,14.66086871,498,0.486150578,G13_1,0,1,Forest,Goteborg,1,3K+
1,2,G13,17.06.15,GT_AMAR_0659,11.04.21,4,12.47092355,498,0.554095165,G13_1,0,1,Forest,Goteborg,1,3K+
1,2,G13,17.06.15,GT_AMAR_0660,11.04.21,4,11.9020991,498,0.599281462,G13_1,0,1,Forest,Goteborg,1,3K+
1,1,G14,17.06.15,GT_AMAR_0661,11.04.21,4,15.77132662,498,0.579742261,G14_1,0,1,Forest,Goteborg,2,2K
1,1,G14,17.06.15,GT_AMAR_0662,11.04.21,4,18.22014101,498,0.611565819,G14_1,0,1,Forest,Goteborg,2,2K
1,1,G14,17.06.15,GT_AMAR_0663,11.04.21,4,15.34287445,493,0.587955719,G14_1,0,1,Forest,Goteborg,2,2K
1,2,G14,17.06.15,GT_AMAR_0664,11.04.21,4,14.78414618,498,0.59529231,G14_1,0,1,Forest,Goteborg,2,2K
1,2,G14,17.06.15,GT_AMAR_0665,11.04.21,4,14.86147718,498,0.619760058,G14_1,0,1,Forest,Goteborg,2,2K
1,2,G14,17.06.15,GT_AMAR_0666,11.04.21,4,15.63262938,493,0.477185037,G14_1,0,1,Forest,Goteborg,2,2K
1,1,G15,17.06.15,GT_AMAR_0667,11.04.21,4,14.76245577,493,0.645391631,G15_1,0,1,Forest,Goteborg,2,2K
1,1,G15,17.06.15,GT_AMAR_0668,11.04.21,4,15.30637467,498,0.592448906,G15_1,0,1,Forest,Goteborg,2,2K
1,1,G15,17.06.15,GT_AMAR_0669,11.04.21,4,12.59176925,498,0.63309586,G15_1,0,1,Forest,Goteborg,2,2K
1,2,G15,17.06.15,GT_AMAR_0670,11.04.21,4,14.54616862,493,0.546576966,G15_1,0,1,Forest,Goteborg,2,2K
1,2,G15,17.06.15,GT_AMAR_0671,11.04.21,4,14.18178704,493,0.643407408,G15_1,0,1,Forest,Goteborg,2,2K
1,2,G15,17.06.15,GT_AMAR_0672,11.04.21,4,13.86845273,493,0.629949183,G15_1,0,1,Forest,Goteborg,2,2K
1,1,G16,17.06.15,GT_AMAR_0673,11.04.21,4,17.13259403,498,0.352967151,G16_1,0,1,Forest,Goteborg,2,2K
1,1,G16,17.06.15,GT_AMAR_0674,11.04.21,4,18.08495936,498,0.43923202,G16_1,0,1,Forest,Goteborg,2,2K
1,1,G16,17.06.15,GT_AMAR_0675,11.04.21,4,15.43022577,498,0.400908033,G16_1,0,1,Forest,Goteborg,2,2K
1,2,G16,17.06.15,GT_AMAR_0676,11.04.21,4,16.72019509,498,0.364512747,G16_1,0,1,Forest,Goteborg,2,2K
1,2,G16,17.06.15,GT_AMAR_0677,11.04.21,4,17.13967231,498,0.377481762,G16_1,0,1,Forest,Goteborg,2,2K
1,2,G16,17.06.15,GT_AMAR_0678,11.04.21,4,14.65463078,498,0.332415083,G16_1,0,1,Forest,Goteborg,2,2K
1,1,G17,17.06.15,GT_AMAR_0679,11.04.21,4,15.12927213,498,0.583888083,G17_1,0,1,Forest,Goteborg,1,2K
1,1,G17,17.06.15,GT_AMAR_0680,11.04.21,4,14.86386475,498,0.570437866,G17_1,0,1,Forest,Goteborg,1,2K
1,1,G17,17.06.15,GT_AMAR_0681,11.04.21,4,13.48474503,498,0.603731342,G17_1,0,1,Forest,Goteborg,1,2K
1,2,G17,17.06.15,GT_AMAR_0682,11.04.21,4,15.12871352,498,0.491671123,G17_1,0,1,Forest,Goteborg,1,2K
1,2,G17,17.06.15,GT_AMAR_0683,11.04.21,4,16.77960496,498,0.529827075,G17_1,0,1,Forest,Goteborg,1,2K
1,2,G17,17.06.15,GT_AMAR_0684,11.04.21,4,15.42601482,498,0.731377117,G17_1,0,1,Forest,Goteborg,1,2K
1,1,G18,17.06.15,GT_AMAR_0685,11.04.21,4,14.17715915,498,0.548029429,G18_1,0,1,Forest,Goteborg,2,2K
1,1,G18,17.06.15,GT_AMAR_0686,11.04.21,4,16.72409091,498,0.510552911,G18_1,0,1,Forest,Goteborg,2,2K
1,1,G18,17.06.15,GT_AMAR_0687,11.04.21,4,12.98599723,498,0.630759394,G18_1,0,1,Forest,Goteborg,2,2K
1,2,G18,17.06.15,GT_AMAR_0688,11.04.21,4,15.74800414,498,0.673280849,G18_1,0,1,Forest,Goteborg,2,2K
1,2,G18,17.06.15,GT_AMAR_0689,11.04.21,4,13.0904808,493,0.470798999,G18_1,0,1,Forest,Goteborg,2,2K
1,2,G18,17.06.15,GT_AMAR_0690,11.04.21,4,13.64438755,493,0.528658709,G18_1,0,1,Forest,Goteborg,2,2K
1,1,G19,17.06.15,GT_AMAR_0691,11.04.21,4,16.30138844,498,0.487278862,G19_1,0,1,Forest,Goteborg,1,2K
1,1,G19,17.06.15,GT_AMAR_0692,11.04.21,4,17.54610972,498,0.707543205,G19_1,0,1,Forest,Goteborg,1,2K
1,1,G19,17.06.15,GT_AMAR_0693,11.04.21,4,16.15951282,498,0.609061548,G19_1,0,1,Forest,Goteborg,1,2K
1,2,G19,17.06.15,GT_AMAR_0694,11.04.21,4,15.90012891,498,0.558955832,G19_1,0,1,Forest,Goteborg,1,2K
1,2,G19,17.06.15,GT_AMAR_0695,11.04.21,4,17.82846839,498,0.513103294,G19_1,0,1,Forest,Goteborg,1,2K
1,2,G19,17.06.15,GT_AMAR_0696,11.04.21,4,15.79189214,498,0.524428464,G19_1,0,1,Forest,Goteborg,1,2K
1,1,G20,17.06.15,GT_AMAR_0697,11.04.21,4,11.56253332,498,0.602807945,G20_1,0,1,Forest,Goteborg,1,2K
1,1,G20,17.06.15,GT_AMAR_0698,11.04.21,4,14.18533428,498,0.610546527,G20_1,0,1,Forest,Goteborg,1,2K
1,1,G20,17.06.15,GT_AMAR_0699,11.04.21,4,12.42426219,498,0.576882295,G20_1,0,1,Forest,Goteborg,1,2K
1,2,G20,17.06.15,GT_AMAR_0700,11.04.21,4,10.00428961,493,0.548891336,G20_1,0,1,Forest,Goteborg,1,2K
1,2,G20,17.06.15,GT_AMAR_0701,11.04.21,4,11.95552537,498,0.64290233,G20_1,0,1,Forest,Goteborg,1,2K
1,2,G20,17.06.15,GT_AMAR_0702,11.04.21,4,12.98553503,498,0.611472522,G20_1,0,1,Forest,Goteborg,1,2K
1,1,G21,17.06.15,GT_AMAR_0703,11.04.21,4,13.00701835,498,0.680402526,G21_1,0,1,Forest,Goteborg,1,3K+
1,1,G21,17.06.15,GT_AMAR_0704,11.04.21,4,13.32490883,493,0.444304698,G21_1,0,1,Forest,Goteborg,1,3K+
1,1,G21,17.06.15,GT_AMAR_0705,11.04.21,4,14.42007052,498,0.721873968,G21_1,0,1,Forest,Goteborg,1,3K+
1,2,G21,17.06.15,GT_AMAR_0706,11.04.21,4,12.063112,493,0.63318617,G21_1,0,1,Forest,Goteborg,1,3K+
1,2,G21,17.06.15,GT_AMAR_0707,11.04.21,4,13.27515975,498,0.705731668,G21_1,0,1,Forest,Goteborg,1,3K+
1,2,G21,17.06.15,GT_AMAR_0708,11.04.21,4,11.64700341,498,0.695661023,G21_1,0,1,Forest,Goteborg,1,3K+
1,1,G22,17.06.15,GT_AMAR_0709,11.04.21,4,16.00067861,498,0.71625946,G22_1,0,1,Forest,Goteborg,2,3K+
1,1,G22,17.06.15,GT_AMAR_0710,11.04.21,4,14.86561971,498,0.689496722,G22_1,0,1,Forest,Goteborg,2,3K+
1,1,G22,17.06.15,GT_AMAR_0711,11.04.21,4,14.70404551,498,0.730945426,G22_1,0,1,Forest,Goteborg,2,3K+
1,2,G22,17.06.15,GT_AMAR_0712,11.04.21,4,17.13235,498,0.731142393,G22_1,0,1,Forest,Goteborg,2,3K+
1,2,G22,17.06.15,GT_AMAR_0713,11.04.21,4,15.04052033,498,0.745962722,G22_1,0,1,Forest,Goteborg,2,3K+
1,2,G22,17.06.15,GT_AMAR_0714,11.04.21,4,14.99904621,498,0.761353616,G22_1,0,1,Forest,Goteborg,2,3K+
1,1,PB28,19.05.14,GT_AMAR_0715,17.04.21,4,12.26504558,498,0.545458908,PB28_1,0,1,Forest,Malmo,1,3K+
1,1,PB28,19.05.14,GT_AMAR_0716,17.04.21,4,11.52332559,498,0.525380081,PB28_1,0,1,Forest,Malmo,1,3K+
1,1,PB28,19.05.14,GT_AMAR_0717,17.04.21,4,12.38043875,493,0.458377703,PB28_1,0,1,Forest,Malmo,1,3K+
1,2,PB28,19.05.14,GT_AMAR_0718,17.04.21,4,12.04775403,498,0.565100038,PB28_1,0,1,Forest,Malmo,1,3K+
1,2,PB28,19.05.14,GT_AMAR_0719,17.04.21,4,11.61603459,498,0.391749135,PB28_1,0,1,Forest,Malmo,1,3K+
1,2,PB28,19.05.14,GT_AMAR_0720,17.04.21,4,11.76090729,493,0.391294683,PB28_1,0,1,Forest,Malmo,1,3K+
1,1,PB31,19.05.14,GT_AMAR_0721,17.04.21,4,16.56483894,498,0.69895164,PB31_1,0,1,Forest,Malmo,2,3K+
1,1,PB31,19.05.14,GT_AMAR_0722,17.04.21,4,15.53107522,498,0.632141534,PB31_1,0,1,Forest,Malmo,2,3K+
1,1,PB31,19.05.14,GT_AMAR_0723,17.04.21,4,14.80731248,498,0.578042439,PB31_1,0,1,Forest,Malmo,2,3K+
1,2,PB31,19.05.14,GT_AMAR_0724,17.04.21,4,16.02284514,498,0.605814479,PB31_1,0,1,Forest,Malmo,2,3K+
1,2,PB31,19.05.14,GT_AMAR_0725,17.04.21,4,16.34347526,498,0.580055249,PB31_1,0,1,Forest,Malmo,2,3K+
1,2,PB31,19.05.14,GT_AMAR_0726,17.04.21,4,17.18902029,498,0.62582045,PB31_1,0,1,Forest,Malmo,2,3K+
1,1,PB36,20.05.14,GT_AMAR_0727,17.04.21,4,16.26529184,493,0.38798127,PB36_1,0,1,Forest,Malmo,2,2K
1,1,PB36,20.05.14,GT_AMAR_0728,17.04.21,4,17.32720139,498,0.449718227,PB36_1,0,1,Forest,Malmo,2,2K
1,1,PB36,20.05.14,GT_AMAR_0729,17.04.21,4,18.27282662,498,0.512723095,PB36_1,0,1,Forest,Malmo,2,2K
1,2,PB36,20.05.14,GT_AMAR_0730,17.04.21,4,16.75977819,498,0.357909793,PB36_1,0,0,Forest,Malmo,2,2K
1,2,PB36,20.05.14,GT_AMAR_0731,17.04.21,4,17.27011229,498,0.282719346,PB36_1,0,0,Forest,Malmo,2,2K
1,2,PB36,20.05.14,GT_AMAR_0732,17.04.21,4,14.32296579,498,0.311354463,PB36_1,0,0,Forest,Malmo,2,2K
1,1,PB38,20.05.14,GT_AMAR_0733,17.04.21,4,11.05216422,498,0.565710344,PB38_1,0,1,Forest,Malmo,1,3K+
1,1,PB38,20.05.14,GT_AMAR_0734,17.04.21,4,11.22196739,493,0.492140808,PB38_1,0,1,Forest,Malmo,1,3K+
1,1,PB38,20.05.14,GT_AMAR_0735,17.04.21,4,10.63016094,498,0.483191454,PB38_1,0,1,Forest,Malmo,1,3K+
1,2,PB38,20.05.14,GT_AMAR_0736,17.04.21,4,9.108408145,498,0.590948704,PB38_1,0,1,Forest,Malmo,1,3K+
1,2,PB38,20.05.14,GT_AMAR_0737,17.04.21,4,10.83083448,498,0.695276698,PB38_1,0,1,Forest,Malmo,1,3K+
1,2,PB38,20.05.14,GT_AMAR_0738,17.04.21,4,13.15105526,498,0.574710394,PB38_1,0,1,Forest,Malmo,1,3K+
1,1,PB40,20.05.14,GT_AMAR_0739,17.04.21,4,12.83243741,647,0.326262311,PB40_1,0,1,Urban,Malmo,2,2K
1,1,PB40,20.05.14,GT_AMAR_0740,17.04.21,4,10.74084827,648,0.326406348,PB40_1,0,1,Urban,Malmo,2,2K
1,1,PB40,20.05.14,GT_AMAR_0741,17.04.21,4,13.36267036,493,0.410281396,PB40_1,0,1,Urban,Malmo,2,2K
1,2,PB40,20.05.14,GT_AMAR_0742,17.04.21,4,14.16127328,493,0.358899377,PB40_1,0,1,Urban,Malmo,2,2K
1,2,PB40,20.05.14,GT_AMAR_0743,17.04.21,4,13.97604524,493,0.322703408,PB40_1,0,1,Urban,Malmo,2,2K
1,2,PB40,20.05.14,GT_AMAR_0744,17.04.21,4,11.69546403,493,0.26782406,PB40_1,0,1,Urban,Malmo,2,2K
1,1,PB45,21.05.14,GT_AMAR_0745,17.04.21,4,18.27122897,498,0.749891312,PB45_1,0,1,Urban,Malmo,2,2K
1,1,PB45,21.05.14,GT_AMAR_0746,17.04.21,4,17.38031331,498,0.592608799,PB45_1,0,1,Urban,Malmo,2,2K
1,1,PB45,21.05.14,GT_AMAR_0747,17.04.21,4,17.13085476,498,0.735346057,PB45_1,0,1,Urban,Malmo,2,2K
1,2,PB45,21.05.14,GT_AMAR_0748,17.04.21,4,17.95335317,498,0.50514081,PB45_1,0,1,Urban,Malmo,2,2K
1,2,PB45,21.05.14,GT_AMAR_0749,17.04.21,4,18.61861166,498,0.520117864,PB45_1,0,1,Urban,Malmo,2,2K
1,2,PB45,21.05.14,GT_AMAR_0750,17.04.21,4,16.74242065,498,0.54036429,PB45_1,0,1,Urban,Malmo,2,2K
1,1,PB48,21.05.14,GT_AMAR_0751,17.04.21,4,10.93158772,498,0.6392828,PB48_1,0,1,Forest,Malmo,1,3K+
1,1,PB48,21.05.14,GT_AMAR_0752,17.04.21,4,9.07613209,493,0.686829626,PB48_1,0,1,Forest,Malmo,1,3K+
1,1,PB48,21.05.14,GT_AMAR_0753,17.04.21,4,12.26071785,498,0.515645785,PB48_1,0,1,Forest,Malmo,1,3K+
1,2,PB48,21.05.14,GT_AMAR_0754,17.04.21,4,12.87194478,498,0.624233924,PB48_1,0,1,Forest,Malmo,1,3K+
1,2,PB48,21.05.14,GT_AMAR_0755,17.04.21,4,11.72759182,498,0.612868475,PB48_1,0,1,Forest,Malmo,1,3K+
1,2,PB48,21.05.14,GT_AMAR_0756,17.04.21,4,10.0136566,498,0.649066619,PB48_1,0,1,Forest,Malmo,1,3K+
1,1,PB49,21.05.14,GT_AMAR_0757,17.04.21,4,12.97331954,498,0.588442551,PB49_1,0,1,Forest,Malmo,2,3K+
1,1,PB49,21.05.14,GT_AMAR_0758,17.04.21,4,11.75453072,498,0.566802489,PB49_1,0,1,Forest,Malmo,2,3K+
1,1,PB49,21.05.14,GT_AMAR_0759,17.04.21,4,13.71624801,498,0.55939427,PB49_1,0,1,Forest,Malmo,2,3K+
1,2,PB49,21.05.14,GT_AMAR_0760,17.04.21,4,13.36748304,493,0.430345913,PB49_1,0,1,Forest,Malmo,2,3K+
1,2,PB49,21.05.14,GT_AMAR_0761,17.04.21,4,12.86579837,493,0.302961008,PB49_1,0,1,Forest,Malmo,2,3K+
1,2,PB49,21.05.14,GT_AMAR_0762,17.04.21,4,12.60336888,498,0.36598492,PB49_1,0,1,Forest,Malmo,2,3K+
1,1,PB52,21.05.14,GT_AMAR_0763,17.04.21,4,14.0778573,498,0.448719235,PB52_1,0,1,Forest,Malmo,1,2K
1,1,PB52,21.05.14,GT_AMAR_0764,17.04.21,4,14.98833023,498,0.48953693,PB52_1,0,1,Forest,Malmo,1,2K
1,1,PB52,21.05.14,GT_AMAR_0765,17.04.21,4,15.11371145,498,0.592682953,PB52_1,0,1,Forest,Malmo,1,2K
1,2,PB52,21.05.14,GT_AMAR_0766,17.04.21,4,14.51115796,498,0.483065622,PB52_1,0,1,Forest,Malmo,1,2K
1,2,PB52,21.05.14,GT_AMAR_0767,17.04.21,4,15.86384809,498,0.610151415,PB52_1,0,1,Forest,Malmo,1,2K
1,2,PB52,21.05.14,GT_AMAR_0768,17.04.21,4,14.12657891,498,0.611016114,PB52_1,0,1,Forest,Malmo,1,2K
1,1,PB53,22.05.14,GT_AMAR_0769,17.04.21,4,15.14490155,498,0.537074165,PB53_1,0,1,Forest,Malmo,2,3K+
1,1,PB53,22.05.14,GT_AMAR_0770,17.04.21,4,15.40680404,498,0.523426799,PB53_1,0,1,Forest,Malmo,2,3K+
1,1,PB53,22.05.14,GT_AMAR_0771,17.04.21,4,14.01059105,498,0.459165127,PB53_1,0,1,Forest,Malmo,2,3K+
1,2,PB53,22.05.14,GT_AMAR_0772,17.04.21,4,15.20233449,498,0.499389566,PB53_1,0,1,Forest,Malmo,2,3K+
1,2,PB53,22.05.14,GT_AMAR_0773,17.04.21,4,14.00274696,493,0.505917343,PB53_1,0,1,Forest,Malmo,2,3K+
1,2,PB53,22.05.14,GT_AMAR_0774,17.04.21,4,16.74576717,493,0.523867007,PB53_1,0,1,Forest,Malmo,2,3K+
1,1,PB54,22.05.14,GT_AMAR_0775,17.04.21,4,13.91048366,493,0.479102299,PB54_1,0,1,Forest,Malmo,1,3K+
1,1,PB54,22.05.14,GT_AMAR_0776,17.04.21,4,13.34131511,498,0.589966319,PB54_1,0,1,Forest,Malmo,1,3K+
1,1,PB54,22.05.14,GT_AMAR_0777,17.04.21,4,11.67710437,498,0.447942598,PB54_1,0,1,Forest,Malmo,1,3K+
1,2,PB54,22.05.14,GT_AMAR_0778,17.04.21,4,14.06291353,493,0.407940459,PB54_1,0,1,Forest,Malmo,1,3K+
1,2,PB54,22.05.14,GT_AMAR_0779,17.04.21,4,12.83465219,493,0.506283862,PB54_1,0,1,Forest,Malmo,1,3K+
1,2,PB54,22.05.14,GT_AMAR_0780,17.04.21,4,14.2585158,493,0.467013835,PB54_1,0,1,Forest,Malmo,1,3K+
1,1,PB55,22.05.14,GT_AMAR_0781,17.04.21,4,15.0080543,498,0.636842839,PB55_1,0,1,Forest,Malmo,1,3K+
1,1,PB55,22.05.14,GT_AMAR_0782,17.04.21,4,16.78210156,498,0.674021004,PB55_1,0,1,Forest,Malmo,1,3K+
1,1,PB55,22.05.14,GT_AMAR_0783,17.04.21,4,16.20181195,498,0.601471697,PB55_1,0,1,Forest,Malmo,1,3K+
1,2,PB55,22.05.14,GT_AMAR_0784,17.04.21,4,15.27209231,498,0.458542711,PB55_1,0,1,Forest,Malmo,1,3K+
1,2,PB55,22.05.14,GT_AMAR_0785,17.04.21,4,14.58839973,498,0.501901208,PB55_1,0,1,Forest,Malmo,1,3K+
1,2,PB55,22.05.14,GT_AMAR_0786,17.04.21,4,14.0908936,498,0.478455832,PB55_1,0,1,Forest,Malmo,1,3K+
1,1,PB60,22.05.14,GT_AMAR_0787,17.04.21,4,13.09140515,498,0.573183372,PB60_1,0,1,Urban,Malmo,1,3K+
